CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
"08803101";"Petit Bourg";"08803101-001-3-20100428-0950-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-04-28;09:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20100525-0950-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-05-25;09:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20100628-1015-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-06-28;10:15:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20100726-1000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-07-26;10:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20100830-0840-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-08-30;08:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20100929-1000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-09-29;10:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20101025-1010-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-10-25;10:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20101123-1030-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-11-23;10:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20101221-0950-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-12-21;09:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08803101";"Petit Bourg";"08803101-001-3-20130130-0723-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-01-30;07:23:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130225-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-02-27;07:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130327-0727-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-03-27;07:27:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130422-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-04-24;07:43:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130604-0710-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-06-04;07:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130624-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-06-26;07:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130729-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-07-31;07:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130828-0730-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-08-28;07:16:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20130923-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-09-25;08:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20131029-0750-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-10-29;07:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20131127-0743-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-11-27;07:45:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20131218-0815-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2013-12-18;08:15:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140129-0735-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-01-29;07:35:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140226-0825-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-02-26;08:25:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140326-0820-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-03-26;08:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140422-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-04-23;07:35:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140519-0730-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-05-19;07:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140625-0740-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-06-25;07:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140730-0755-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-07-30;07:55:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140827-0750-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-08-27;07:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20140924-0708-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-09-24;07:08:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20141029-0733-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-10-29;07:33:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20141126-0745-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-11-26;07:45:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20141217-0735-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2014-12-17;07:35:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170118-0815-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-01-18;08:15:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170215-0805-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-02-15;08:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170329-0820-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-03-29;08:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170426-0805-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-04-26;08:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170515-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-05-17;07:35:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170621-0805-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-06-21;08:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170717-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-07-19;07:55:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170823-0800-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-08-23;08:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20170927-0800-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-09-27;08:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20171025-0825-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-10-25;08:25:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20171122-0805-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-11-22;08:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20171211-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2017-12-13;08:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20190123-0755-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-01-23;07:55:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20190327-0750-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-03-27;07:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20190513-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-05-15;08:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20190701-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-07-03;08:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20190925-0810-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-09-25;08:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"1";"Connaissance générale / Autres";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20191127-0825-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2019-11-27;08:25:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"1";"Connaissance générale / Autres";"Requalibrage de la riviŠre en cours sur l'aval de la station";"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20200921-0000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2020-09-23;07:38:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20210224-0747-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-02-24;07:47:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20210331-0718-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-03-31;07:18:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20210428-0732-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-04-28;07:32:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20210630-0740-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-06-30;07:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20210825-0745-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-08-25;07:45:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-001-3-20211020-0745-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-10-20;07:45:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08803101";"Petit Bourg";"08803101-002-6-20170329-0820-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"6";"Sédiments";"0";"Méthode inconnue";2017-03-29;08:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
